"Phi_1","thw_1","th1_1","th2_1","chk11_1","chk21_1","chk22_1","chk31_1","chk32_1","chk33_1","Phi_2","thw_2","th1_2","th2_2","chk11_2","chk21_2","chk22_2","chk31_2","chk32_2","chk33_2","asc_2","x_female_2","x_older45_2","logLike"
0.185181553195418,0.313286870949399,0.722616697075897,0.277055128773363,6.31272888873606,-5.21559840225878,4.7781805566981,-1.09811653392764,-4.78271263330068,0.106923706829559,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3812.68236009459
0.184736515947106,0.313683879571019,0.722704666762927,0.277075311805466,6.31555841032638,-5.21589433338615,4.77834177689407,-1.10200104713042,-4.78235564859487,0.106945984390393,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3812.22206118858
0.185441620920362,0.313195600076664,0.722685473817519,0.276922862107364,6.31612682815832,-5.21573278829922,4.77821612630908,-1.10121380932326,-4.78293361968508,0.105804852695883,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3812.01007249174
0.185285684134722,0.312882879572371,0.7227152522559,0.277055769613629,6.31595971405996,-5.21600479481395,4.77823973907077,-1.10256484513574,-4.78284157253643,0.106037052856763,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3811.01791996459
0.185790567884378,0.312165439896591,0.722688613666521,0.276949371139253,6.31710719274827,-5.21582547223603,4.77821806612418,-1.10204149334663,-4.78305781394148,0.105166699819235,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3810.72932802195
0.185262782962764,0.312486449221873,0.722746699754257,0.277044046664137,6.31674026679446,-5.21648504472866,4.77830286343828,-1.10275640809954,-4.7827326688092,0.105383461959434,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3810.13306066853
0.185637105159975,0.312087766146381,0.722696100003108,0.276985497431927,6.31768995804932,-5.21602184429802,4.77833345011602,-1.10230329786348,-4.782744844191,0.104739276672549,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3809.61851963367
0.184728686970381,0.313332386807987,0.722849268391737,0.276943792637027,6.32009450804058,-5.21762491679624,4.77910280563718,-1.10451725246239,-4.78272926166463,0.104880905371338,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3809.35859552484
0.185550976875841,0.312733216055819,0.722780937600075,0.27685228945687,6.32123098300038,-5.21770924100506,4.77906198113226,-1.10458773865781,-4.78453491002616,0.10384463494223,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3809.26762760508
0.185191809184312,0.312434543180446,0.722858518439577,0.276923548440226,6.32105522614747,-5.21802755864021,4.78013578765449,-1.10493468488167,-4.78364588581002,0.104166933736356,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3808.43635128963
0.185443405036544,0.312380044411153,0.722813601942122,0.276867418757362,6.32169276260559,-5.21792884870814,4.77984902561518,-1.10484759469158,-4.78449384979209,0.10347856764126,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3808.11587952258
0.184927892773176,0.312507377930555,0.722945975957297,0.276861638863362,6.32364054577396,-5.21891581160108,4.78262036381382,-1.10635167385467,-4.78551797450108,0.103826901047606,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3808.0492391047
0.185382019198016,0.312578487424617,0.722879495398555,0.276785343951856,6.32413125647687,-5.21892161320682,4.78180110033358,-1.10635368690573,-4.78693253374911,0.102919131080423,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3807.71849697447
0.185330523402138,0.312231862878017,0.723028665682158,0.276693953134999,6.3273940614337,-5.22052402102215,4.78575843537079,-1.10827695223007,-4.79028041955775,0.103076232873432,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3807.24896212664
